CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1980,69.23
United States,USA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,1980,10.5766982725029
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1980,0.591440014951939
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1980,16930000000.0
United States,USA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1980,0.649865241659747
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1980,91.42607195836392
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1980,3.73592035444143
United States,USA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1980,32.844942444084204
United States,USA,GDP (constant LCU),NY.GDP.MKTP.KN,1980,6529173871800.0
United States,USA,GDP (current LCU),NY.GDP.MKTP.CN,1980,2862505000000.0
United States,USA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1980,5933554752676.08
United States,USA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1980,2862505000000.0
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1980,43.841763999629094
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,-0.244596225208085
United States,USA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1980,26113.124667955
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1980,28734.3992597646
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1980,12597.6675101771
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1980,12597.6675101771
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,-1.1972608800273001
United States,USA,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,1980,41360.0
United States,USA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1980,15.8915006261998
United States,USA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1980,1.5832924365723602
United States,USA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1980,1192357935485.34
United States,USA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1980,1391240175200.0
United States,USA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1980,454895000000.0
United States,USA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1980,454895000000.0
United States,USA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1980,6020083517241.1
United States,USA,GNI (constant LCU),NY.GNP.MKTP.KN,1980,6606780613723.83
United States,USA,GNI (current LCU),NY.GNP.MKTP.CN,1980,2852759000000.0
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,1980,2852759000000.0
United States,USA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1980,-0.270336063292561
United States,USA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1980,26493.9312014131
United States,USA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1980,29075.9406479209
United States,USA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1980,12554.7761029816
United States,USA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1980,-1.22275490251648
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1980,13410.0
United States,USA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1980,3048093901726.34
United States,USA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1980,23.2680886146924
United States,USA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1980,-7.69597805072225
United States,USA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1980,1072754918590.69
United States,USA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1980,1146118291800.0
United States,USA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1980,666050200000.0
United States,USA,Gross capital formation (current US$),NE.GDI.TOTL.CD,1980,666050200000.0
United States,USA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1980,5101600000000.0
United States,USA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1980,6510724442189.49
United States,USA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1980,22.8119846078871
United States,USA,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,1980,1057408786704.7
United States,USA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1980,652994200000.0
United States,USA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1980,652994200000.0
United States,USA,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,1980,48.67644
United States,USA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1980,99.10565
United States,USA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,1980,91.11161
United States,USA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1980,53.45796
United States,USA,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,1980,54.74705
United States,USA,"Gross enrolment ratio, tertiary, gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1980,1.04909
United States,USA,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,1980,52.18506
United States,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1980,23.4892760012646
United States,USA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,1980,-4.28399197298572
United States,USA,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,1980,1099328824829.72
United States,USA,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,1980,1175690359400.0
United States,USA,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,1980,672381700000.0
United States,USA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1980,672381700000.0
United States,USA,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,1980,18.5187449454237
United States,USA,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,1980,530100000000.0
United States,USA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1980,100.456104006805
United States,USA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1980,5924037489262.12
United States,USA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1980,6528094790500.0
United States,USA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1980,2875561000000.0
United States,USA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1980,2875561000000.0
United States,USA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1980,44.049008053385705
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1980,22.174570874112
United States,USA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,1980,22.250326788908602
United States,USA,Gross savings (current LCU),NY.GNS.ICTR.CN,1980,634748200000.0
United States,USA,Gross savings (current US$),NY.GNS.ICTR.CD,1980,634748200000.0
United States,USA,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,1980,5901042880839.87
United States,USA,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,1980,6527106278000.0
United States,USA,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,1980,2671971000000.0
United States,USA,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,1980,2671971000000.0
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1980,6.0
United States,USA,Household final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,1980,-0.315546951103599
United States,USA,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,1980,3682576764341.46
United States,USA,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,1980,4057458772100.0
United States,USA,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,1980,1754616000000.0
United States,USA,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,1980,1754616000000.0
United States,USA,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,1980,16206.74117875
United States,USA,Household final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,1980,-1.26753402610019
United States,USA,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,1980,61.2965147659131
United States,USA,"Household final consumption expenditure, etc. (annual % growth)",NE.CON.PETC.KD.ZG,1980,-0.201473602945285
United States,USA,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,1980,3618789216807.47
United States,USA,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,1980,3990736323500.0
United States,USA,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,1980,1754615800000.0
United States,USA,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,1980,1754615800000.0
United States,USA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,1980,96.0
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,1980,86.0
United States,USA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,1980,21.244077798699998
United States,USA,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,1980,23.3451404382
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1980,10.2647506292565
United States,USA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1980,-6.640555993551871
United States,USA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1980,346595429626.618
United States,USA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1980,390924638000.0
United States,USA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1980,293829000000.0
United States,USA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1980,293829000000.0
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1980,13.509370329291599
United States,USA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,9.018535344243789
United States,USA,International migrant stock (% of population),SM.POP.TOTL.ZS,1980,7.20185278908571
United States,USA,"International migrant stock, total",SM.POP.TOTL,1980,16364410.0
United States,USA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,1980,61.9000015258789
United States,USA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,1980,74.4000015258789
United States,USA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,1980,68.099998474121
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,1980,51.5
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,1980,77.4000015258789
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,1980,63.7000007629395
United States,USA,Land area (sq. km),AG.LND.TOTL.K2,1980,9158960.0
United States,USA,Land under cereal production (hectares),AG.LND.CREL.HA,1980,71550444.0
United States,USA,Lending interest rate (%),FR.INR.LEND,1980,15.265833333333301
United States,USA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1980,77.5
United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1980,70.0
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1980,73.65853658536591
United States,USA,"Listed domestic companies, total",CM.MKT.LDOM.NO,1980,2370.0
United States,USA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,1980,70.45
United States,USA,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,1980,4.30000019073486
United States,USA,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,1980,3.0999999046325697
United States,USA,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,1980,5.199999809265139
United States,USA,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,1980,23.9044031692428
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1980,65.5455342332679
United States,USA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,1980,49.989065667321995
United States,USA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,1980,43.227795235292206
United States,USA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,1980,1237397800000.0
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1980,225566000000.0
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1980,220927000000.0
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1980,5.37209123375595
United States,USA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1980,4.52466199242284
United States,USA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1980,12.6294658416581
United States,USA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1980,2.3320372792823
United States,USA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1980,1.2258800418237699
United States,USA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1980,2.45239377713
United States,USA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1980,23.8127978925165
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1980,6.074721514346371
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1980,70.8151108737275
United States,USA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1980,256984000000.0
United States,USA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1980,257098000000.0
United States,USA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1980,2.4105982932578196
United States,USA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1980,4.761375039868071
United States,USA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1980,9.73733751332177
United States,USA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1980,6.80075302024909
United States,USA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1980,0.6234976545908559
United States,USA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1980,7.516783483340981
United States,USA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1980,29.660324078756
United States,USA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1980,13.5403231452598
